meter_id,dt_id,zone,score,risk_level,is_fraud_groundtruth
M03744,DT-474,Whitefield,0.4005772993606576,Low,0
M03702,DT-474,Whitefield,0.4041936808470736,Low,0
M03700,DT-474,Whitefield,0.44567036262985604,Low,0
M03741,DT-474,Whitefield,0.46545625452782197,Low,0
M03749,DT-474,Whitefield,0.5255164871074165,Low,0
M03706,DT-474,Whitefield,0.4228475069841716,Low,0
M03703,DT-474,Whitefield,0.42032147210886595,Low,0
M03742,DT-474,Whitefield,0.44731309101602995,Low,0
M03740,DT-474,Whitefield,0.3968895838404425,Low,0
M03738,DT-474,Whitefield,0.4637708063192946,Low,0
M03727,DT-474,Whitefield,0.5032433960936993,Low,0
M03712,DT-474,Whitefield,0.41027270143145533,Low,0
M03708,DT-474,Whitefield,0.5146924492033917,Low,0
M03722,DT-474,Whitefield,0.408903550430522,Low,0
M03726,DT-474,Whitefield,0.3802487835158327,Low,0
M03719,DT-474,Whitefield,0.3957824005739286,Low,0
M03730,DT-474,Whitefield,0.4822915858871929,Low,0
M03709,DT-474,Whitefield,0.4405517771205558,Low,0
M03716,DT-474,Whitefield,0.39181942344455856,Low,0
H83718,DT-474,Whitefield,0.6316340199343597,Medium,1
H83714,DT-474,Whitefield,0.6441005679529386,Medium,1
H83715,DT-474,Whitefield,0.640096608526109,Medium,1
H83743,DT-474,Whitefield,0.5976430529705709,Medium,1
M03312,DT-466,Whitefield,0.4037357410794319,Low,0
M03316,DT-466,Whitefield,0.4392270728171825,Low,0
M03335,DT-466,Whitefield,0.41418171954930477,Low,0
M03304,DT-466,Whitefield,0.4247945565620997,Low,0
M03313,DT-466,Whitefield,0.487805677793007,Low,0
M03348,DT-466,Whitefield,0.5302282290031287,Low,0
M03346,DT-466,Whitefield,0.4243384202525972,Low,0
M03339,DT-466,Whitefield,0.40734470819797114,Low,0
M03341,DT-466,Whitefield,0.42419760817013297,Low,0
M03329,DT-466,Whitefield,0.41087248270616816,Low,0
M03340,DT-466,Whitefield,0.45718838499317777,Low,0
M03300,DT-466,Whitefield,0.4167931155917868,Low,0
M03306,DT-466,Whitefield,0.40935213699194994,Low,0
M03342,DT-466,Whitefield,0.5288170170006342,Low,0
M03333,DT-466,Whitefield,0.38938244965160745,Low,0
M03332,DT-466,Whitefield,0.4459393110146118,Low,0
M03331,DT-466,Whitefield,0.41192783666578003,Low,0
M03326,DT-466,Whitefield,0.45534706278387876,Low,0
M03321,DT-466,Whitefield,0.4663023126320558,Low,0
M03317,DT-466,Whitefield,0.49094948087860396,Low,0
M03319,DT-466,Whitefield,0.5191571471814139,Low,0
M03325,DT-466,Whitefield,0.5262005600240243,Low,0
M03327,DT-466,Whitefield,0.48368595569563155,Low,0
M03308,DT-466,Whitefield,0.4404803842055673,Low,0
M03310,DT-466,Whitefield,0.45273820064618175,Low,0
M03349,DT-466,Whitefield,0.44289140243911695,Low,0
M03330,DT-466,Whitefield,0.4464281389594357,Low,0
M03324,DT-466,Whitefield,0.47376763619546,Low,0
M03320,DT-466,Whitefield,0.45524902356105074,Low,0
M03307,DT-466,Whitefield,0.3983400966145839,Low,0
M03303,DT-466,Whitefield,0.4431532177674127,Low,0
M03343,DT-466,Whitefield,0.44520674920786124,Low,0
M03322,DT-466,Whitefield,0.45769263407689126,Low,0
M03323,DT-466,Whitefield,0.42855239094683745,Low,0
M03328,DT-466,Whitefield,0.4638757483758935,Low,0
M03338,DT-466,Whitefield,0.45521383112980657,Low,0
M03314,DT-466,Whitefield,0.40220732746114374,Low,0
M03311,DT-466,Whitefield,0.4602329332724518,Low,0
M03302,DT-466,Whitefield,0.5415175088406669,Low,0
M03347,DT-466,Whitefield,0.4680197565146501,Low,0
M03345,DT-466,Whitefield,0.3856094757090666,Low,0
M03305,DT-466,Whitefield,0.4534960017254967,Low,0
M03334,DT-466,Whitefield,0.43464919672027447,Low,0
M03337,DT-466,Whitefield,0.5008124638544167,Low,0
M03315,DT-466,Whitefield,0.42725677667578865,Low,0
M03344,DT-466,Whitefield,0.477168442283258,Low,0
M03336,DT-466,Whitefield,0.4082407923343129,Low,0
M03309,DT-466,Whitefield,0.42613136826152,Low,0
M03301,DT-466,Whitefield,0.4030198063898757,Low,0
H83318,DT-466,Whitefield,0.7416887319934315,High,1
M03907,DT-478,Whitefield,0.5291536853091057,Low,0
M03908,DT-478,Whitefield,0.43609858059735096,Low,0
M03944,DT-478,Whitefield,0.4053381388553545,Low,0
M03926,DT-478,Whitefield,0.5393742367540363,Low,0
M03930,DT-478,Whitefield,0.5003710810898014,Low,0
M03942,DT-478,Whitefield,0.5246545675147254,Low,0
M03911,DT-478,Whitefield,0.44956422950502034,Low,0
M03905,DT-478,Whitefield,0.40966224942762847,Low,0
M03949,DT-478,Whitefield,0.4767003858801838,Low,0
M03906,DT-478,Whitefield,0.47241927780910803,Low,0
M03933,DT-478,Whitefield,0.4711736909581663,Low,0
M03940,DT-478,Whitefield,0.43869115496698224,Low,0
M03902,DT-478,Whitefield,0.49873005783018975,Low,0
M03901,DT-478,Whitefield,0.4378934163363165,Low,0
M03921,DT-478,Whitefield,0.4672959656523536,Low,0
M03904,DT-478,Whitefield,0.4367773125498126,Low,0
M03900,DT-478,Whitefield,0.4382392184880208,Low,0
M03914,DT-478,Whitefield,0.4878054194865798,Low,0
M03918,DT-478,Whitefield,0.4677093474186945,Low,0
M03947,DT-478,Whitefield,0.4082437928489264,Low,0
M03941,DT-478,Whitefield,0.4790918493093017,Low,0
M03931,DT-478,Whitefield,0.4461954878552559,Low,0
M03925,DT-478,Whitefield,0.44183145409603475,Low,0
M03922,DT-478,Whitefield,0.41814231048701783,Low,0
M03924,DT-478,Whitefield,0.48329829405790525,Low,0
M03903,DT-478,Whitefield,0.48259501013382694,Low,0
M03928,DT-478,Whitefield,0.5549054665033291,Medium,0
M03932,DT-478,Whitefield,0.5477881612066847,Medium,0
M03920,DT-478,Whitefield,0.43548295316063457,Low,0
M03923,DT-478,Whitefield,0.43231149921695483,Low,0
M03937,DT-478,Whitefield,0.5095373301399367,Low,0
M03915,DT-478,Whitefield,0.413567378909771,Low,0
M03946,DT-478,Whitefield,0.48923214103663176,Low,0
M03927,DT-478,Whitefield,0.40454840505958195,Low,0
M03917,DT-478,Whitefield,0.45620855957285217,Low,0
M03910,DT-478,Whitefield,0.5217975095105709,Low,0
M03909,DT-478,Whitefield,0.4909005576221706,Low,0
M03936,DT-478,Whitefield,0.45599728115937443,Low,0
M03913,DT-478,Whitefield,0.45355253833952697,Low,0
M03929,DT-478,Whitefield,0.44857801962877336,Low,0
M03948,DT-478,Whitefield,0.4981335769156681,Low,0
M03945,DT-478,Whitefield,0.4590499960324163,Low,0
M03919,DT-478,Whitefield,0.4704054609876815,Low,0
M03939,DT-478,Whitefield,0.40041484528795673,Low,0
M03938,DT-478,Whitefield,0.4041553563566494,Low,0
M03935,DT-478,Whitefield,0.47536492115777473,Low,0
M03934,DT-478,Whitefield,0.4353754370535565,Low,0
M03916,DT-478,Whitefield,0.43787454248567187,Low,0
M03912,DT-478,Whitefield,0.4415350364729889,Low,0
M03943,DT-478,Whitefield,0.46005145664860586,Low,0
M03969,DT-479,Whitefield,0.42450277147983,Low,0
M03950,DT-479,Whitefield,0.4218236398251966,Low,0
M03964,DT-479,Whitefield,0.4003911781646081,Low,0
M03970,DT-479,Whitefield,0.4329487479647198,Low,0
M03976,DT-479,Whitefield,0.44999560640343716,Low,0
M03981,DT-479,Whitefield,0.4592534539753073,Low,0
M03974,DT-479,Whitefield,0.4601228857020073,Low,0
M03983,DT-479,Whitefield,0.4452293136765703,Low,0
M03987,DT-479,Whitefield,0.4234519751406036,Low,0
M03992,DT-479,Whitefield,0.4299669188044311,Low,0
M03972,DT-479,Whitefield,0.41673482661278055,Low,0
M03955,DT-479,Whitefield,0.4031317973667595,Low,0
M03978,DT-479,Whitefield,0.4934060099589403,Low,0
M03966,DT-479,Whitefield,0.42511685714030195,Low,0
M03990,DT-479,Whitefield,0.469802356271194,Low,0
M03967,DT-479,Whitefield,0.4867369007228699,Low,0
M03960,DT-479,Whitefield,0.4375390638751379,Low,0
M03958,DT-479,Whitefield,0.45987582765579293,Low,0
M03957,DT-479,Whitefield,0.41890032540043176,Low,0
M03995,DT-479,Whitefield,0.4888744046476097,Low,0
M03962,DT-479,Whitefield,0.4066132428438879,Low,0
M03975,DT-479,Whitefield,0.4076700986406543,Low,0
M03952,DT-479,Whitefield,0.4305561187684484,Low,0
M03953,DT-479,Whitefield,0.4164881894360472,Low,0
M03998,DT-479,Whitefield,0.4310807581975034,Low,0
M03997,DT-479,Whitefield,0.5404260276856511,Low,0
M03996,DT-479,Whitefield,0.4152012032759578,Low,0
M03986,DT-479,Whitefield,0.4440541463445093,Low,0
M03993,DT-479,Whitefield,0.40276577228051913,Low,0
M03979,DT-479,Whitefield,0.4680014674247827,Low,0
M03984,DT-479,Whitefield,0.42546782133867717,Low,0
M03980,DT-479,Whitefield,0.41053829777722445,Low,0
M03988,DT-479,Whitefield,0.41022884387372754,Low,0
M03973,DT-479,Whitefield,0.4046277725780088,Low,0
M03963,DT-479,Whitefield,0.40487021741189916,Low,0
M03991,DT-479,Whitefield,0.4373278818538279,Low,0
M03959,DT-479,Whitefield,0.4604620018309189,Low,0
M03968,DT-479,Whitefield,0.5255544332639176,Low,0
M03965,DT-479,Whitefield,0.43231102099113655,Low,0
M03977,DT-479,Whitefield,0.4226099550913036,Low,0
M03954,DT-479,Whitefield,0.39760957266673513,Low,0
M03971,DT-479,Whitefield,0.41114660612249243,Low,0
M03951,DT-479,Whitefield,0.3988112908204729,Low,0
M03994,DT-479,Whitefield,0.46995196824746716,Low,0
M03999,DT-479,Whitefield,0.41389826640834965,Low,0
M03989,DT-479,Whitefield,0.5680575600786174,Medium,0
M03985,DT-479,Whitefield,0.4052126231056985,Low,0
M03982,DT-479,Whitefield,0.4373705183503056,Low,0
H83956,DT-479,Whitefield,0.6775096720474209,Medium,1
H83961,DT-479,Whitefield,0.7307710363361407,High,1
M03222,DT-464,Whitefield,0.403103307743124,Low,0
M03243,DT-464,Whitefield,0.42023991072881756,Low,0
M03209,DT-464,Whitefield,0.45921103192278434,Low,0
M03242,DT-464,Whitefield,0.40436149112736214,Low,0
M03212,DT-464,Whitefield,0.3986471580102531,Low,0
M03237,DT-464,Whitefield,0.43069880087083623,Low,0
M03200,DT-464,Whitefield,0.39223186582745195,Low,0
M03232,DT-464,Whitefield,0.4474208596667077,Low,0
M03228,DT-464,Whitefield,0.4702227363365667,Low,0
M03226,DT-464,Whitefield,0.4065385228463304,Low,0
M03216,DT-464,Whitefield,0.42497467769740754,Low,0
M03205,DT-464,Whitefield,0.3921611475034016,Low,0
M03218,DT-464,Whitefield,0.39532506196879696,Low,0
M03217,DT-464,Whitefield,0.45004914115112143,Low,0
M03221,DT-464,Whitefield,0.4130435740206077,Low,0
M03225,DT-464,Whitefield,0.41218644750681654,Low,0
M03231,DT-464,Whitefield,0.5215555377699681,Low,0
M03230,DT-464,Whitefield,0.39517716544685866,Low,0
M03224,DT-464,Whitefield,0.4679275034679772,Low,0
M03219,DT-464,Whitefield,0.41324487199291526,Low,0
M03206,DT-464,Whitefield,0.4211325204787486,Low,0
M03239,DT-464,Whitefield,0.41911497559104754,Low,0
M03210,DT-464,Whitefield,0.4181948094701127,Low,0
M03248,DT-464,Whitefield,0.38870334509478444,Low,0
M03204,DT-464,Whitefield,0.42822502382206656,Low,0
M03249,DT-464,Whitefield,0.43172235901695394,Low,0
M03236,DT-464,Whitefield,0.4280701534196177,Low,0
M03202,DT-464,Whitefield,0.47225276445612213,Low,0
M03246,DT-464,Whitefield,0.4466404488109948,Low,0
M03213,DT-464,Whitefield,0.4476558868729915,Low,0
M03207,DT-464,Whitefield,0.4840484657609709,Low,0
M03214,DT-464,Whitefield,0.4386238135505682,Low,0
M03229,DT-464,Whitefield,0.39857663453763814,Low,0
M03223,DT-464,Whitefield,0.45190900066020145,Low,0
M03244,DT-464,Whitefield,0.4067878374629402,Low,0
M03235,DT-464,Whitefield,0.46586333874358654,Low,0
M03234,DT-464,Whitefield,0.4882615887134857,Low,0
M03233,DT-464,Whitefield,0.4194339783392213,Low,0
M03220,DT-464,Whitefield,0.45398163767349187,Low,0
M03208,DT-464,Whitefield,0.38721817496525546,Low,0
M03245,DT-464,Whitefield,0.5172215402697808,Low,0
M03201,DT-464,Whitefield,0.43131469431181746,Low,0
M03240,DT-464,Whitefield,0.4342376439074781,Low,0
M03211,DT-464,Whitefield,0.4314295460760699,Low,0
M03203,DT-464,Whitefield,0.39531139255531156,Low,0
M03238,DT-464,Whitefield,0.4000895352893792,Low,0
M03241,DT-464,Whitefield,0.44450278357721273,Low,0
H83227,DT-464,Whitefield,0.6427868639738958,Medium,1
H83215,DT-464,Whitefield,0.698183271460148,Medium,1
H83247,DT-464,Whitefield,0.6396145822967084,Medium,1
M03812,DT-476,Whitefield,0.524831871529039,Low,0
M03830,DT-476,Whitefield,0.45221908986421533,Low,0
M03822,DT-476,Whitefield,0.4224761319620072,Low,0
M03846,DT-476,Whitefield,0.41265388160188476,Low,0
M03840,DT-476,Whitefield,0.45589703602504295,Low,0
M03816,DT-476,Whitefield,0.4241965588547774,Low,0
M03810,DT-476,Whitefield,0.41869019491346543,Low,0
M03808,DT-476,Whitefield,0.42566042669998383,Low,0
M03838,DT-476,Whitefield,0.46538550322859357,Low,0
M03807,DT-476,Whitefield,0.41795192039629886,Low,0
M03839,DT-476,Whitefield,0.4215716965108,Low,0
M03834,DT-476,Whitefield,0.4473395328954679,Low,0
M03828,DT-476,Whitefield,0.43934712586489905,Low,0
M03826,DT-476,Whitefield,0.4762312899509866,Low,0
M03825,DT-476,Whitefield,0.444675265270808,Low,0
M03817,DT-476,Whitefield,0.45209773263823877,Low,0
M03800,DT-476,Whitefield,0.5429368985111264,Low,0
M03821,DT-476,Whitefield,0.4618687651683443,Low,0
M03809,DT-476,Whitefield,0.4881549449091581,Low,0
M03803,DT-476,Whitefield,0.4877331692301678,Low,0
M03849,DT-476,Whitefield,0.4477766546204646,Low,0
M03848,DT-476,Whitefield,0.4458952533768227,Low,0
M03814,DT-476,Whitefield,0.5329518578859841,Low,0
M03804,DT-476,Whitefield,0.42407078471919984,Low,0
M03806,DT-476,Whitefield,0.44569435752727277,Low,0
M03805,DT-476,Whitefield,0.4932467395135277,Low,0
M03811,DT-476,Whitefield,0.5013926422540305,Low,0
M03831,DT-476,Whitefield,0.525428090167432,Low,0
M03829,DT-476,Whitefield,0.5695653587588212,Medium,0
M03835,DT-476,Whitefield,0.4830853469526368,Low,0
M03836,DT-476,Whitefield,0.4479566576934866,Low,0
M03818,DT-476,Whitefield,0.4906687478297522,Low,0
M03802,DT-476,Whitefield,0.4280036192765356,Low,0
M03801,DT-476,Whitefield,0.41682679688520735,Low,0
M03820,DT-476,Whitefield,0.5168693050067293,Low,0
M03832,DT-476,Whitefield,0.4470394937601434,Low,0
M03844,DT-476,Whitefield,0.49654334640948367,Low,0
M03837,DT-476,Whitefield,0.43189134176555727,Low,0
M03827,DT-476,Whitefield,0.508338240742054,Low,0
M03843,DT-476,Whitefield,0.47230802676892414,Low,0
M03845,DT-476,Whitefield,0.4259917332690064,Low,0
M03833,DT-476,Whitefield,0.41619266799134197,Low,0
M03842,DT-476,Whitefield,0.4452667022877869,Low,0
M03815,DT-476,Whitefield,0.47895922877164915,Low,0
M03823,DT-476,Whitefield,0.5416517892442269,Low,0
M03847,DT-476,Whitefield,0.4387589092498668,Low,0
M03841,DT-476,Whitefield,0.45095535711862855,Low,0
M03824,DT-476,Whitefield,0.4353893272963431,Low,0
M03819,DT-476,Whitefield,0.5308523358169687,Low,0
M03813,DT-476,Whitefield,0.44453126025723944,Low,0
M03007,DT-460,Whitefield,0.4168484033397781,Low,0
M03019,DT-460,Whitefield,0.3902411300184887,Low,0
M03008,DT-460,Whitefield,0.39167094100469846,Low,0
M03049,DT-460,Whitefield,0.5944594450816832,Medium,0
M03005,DT-460,Whitefield,0.38487345555033353,Low,0
M03032,DT-460,Whitefield,0.40703288744112753,Low,0
M03028,DT-460,Whitefield,0.4014407211228357,Low,0
M03043,DT-460,Whitefield,0.39565875918365984,Low,0
M03036,DT-460,Whitefield,0.387945161725356,Low,0
M03048,DT-460,Whitefield,0.42418509513148794,Low,0
M03023,DT-460,Whitefield,0.42946581207022483,Low,0
M03024,DT-460,Whitefield,0.4906196622234333,Low,0
M03040,DT-460,Whitefield,0.39269755173814996,Low,0
M03018,DT-460,Whitefield,0.39053175121887584,Low,0
M03011,DT-460,Whitefield,0.40996382807621984,Low,0
M03022,DT-460,Whitefield,0.39416983472211736,Low,0
M03004,DT-460,Whitefield,0.43069800113889234,Low,0
M03001,DT-460,Whitefield,0.5676731626266253,Medium,0
M03012,DT-460,Whitefield,0.4641596089063095,Low,0
M03010,DT-460,Whitefield,0.3784823161320315,Low,0
M03041,DT-460,Whitefield,0.3904771812160365,Low,0
M03033,DT-460,Whitefield,0.4310765047309524,Low,0
M03017,DT-460,Whitefield,0.4228469598292548,Low,0
M03046,DT-460,Whitefield,0.3820679828463534,Low,0
M03025,DT-460,Whitefield,0.43163855439653614,Low,0
M03037,DT-460,Whitefield,0.3850535424986334,Low,0
M03042,DT-460,Whitefield,0.3848911588759334,Low,0
M03047,DT-460,Whitefield,0.39704701009869736,Low,0
M03016,DT-460,Whitefield,0.3905242678390787,Low,0
M03002,DT-460,Whitefield,0.37255633821671336,Low,0
M03006,DT-460,Whitefield,0.38188751934355525,Low,0
M03003,DT-460,Whitefield,0.41536589685638575,Low,0
M03000,DT-460,Whitefield,0.4043524025009735,Low,0
M03039,DT-460,Whitefield,0.404597998241633,Low,0
M03029,DT-460,Whitefield,0.4181720483231949,Low,0
M03027,DT-460,Whitefield,0.41084272936211,Low,0
M03021,DT-460,Whitefield,0.4894425487239152,Low,0
M03013,DT-460,Whitefield,0.41254423164072235,Low,0
M03031,DT-460,Whitefield,0.38463081844498476,Low,0
M03030,DT-460,Whitefield,0.4071998417431576,Low,0
M03038,DT-460,Whitefield,0.39689167652399854,Low,0
M03014,DT-460,Whitefield,0.4031198059122007,Low,0
M03026,DT-460,Whitefield,0.47166473559868083,Low,0
M03035,DT-460,Whitefield,0.4060101718881709,Low,0
M03044,DT-460,Whitefield,0.44382017360000714,Low,0
M03015,DT-460,Whitefield,0.42149673420945083,Low,0
M03009,DT-460,Whitefield,0.42362329678397165,Low,0
M03020,DT-460,Whitefield,0.4701025812744836,Low,0
H83034,DT-460,Whitefield,0.7487475407147511,High,1
H83045,DT-460,Whitefield,0.6789553788688673,Medium,1
M03156,DT-463,Whitefield,0.43054574807453233,Low,0
M03171,DT-463,Whitefield,0.4261163272355993,Low,0
M03194,DT-463,Whitefield,0.45204448375982736,Low,0
M03177,DT-463,Whitefield,0.46358350939878545,Low,0
M03185,DT-463,Whitefield,0.4245076640300093,Low,0
M03161,DT-463,Whitefield,0.38162284489444465,Low,0
M03163,DT-463,Whitefield,0.4516913578624952,Low,0
M03157,DT-463,Whitefield,0.4423659188590997,Low,0
M03158,DT-463,Whitefield,0.42748131729481464,Low,0
M03159,DT-463,Whitefield,0.40623756911843667,Low,0
M03195,DT-463,Whitefield,0.4520651391292235,Low,0
M03186,DT-463,Whitefield,0.38616799003634183,Low,0
M03155,DT-463,Whitefield,0.455701165541875,Low,0
M03199,DT-463,Whitefield,0.3890548854434217,Low,0
M03179,DT-463,Whitefield,0.5227786884392289,Low,0
M03151,DT-463,Whitefield,0.49101547487669256,Low,0
M03150,DT-463,Whitefield,0.40431349682660395,Low,0
M03162,DT-463,Whitefield,0.4728408915748914,Low,0
M03153,DT-463,Whitefield,0.3947434111060646,Low,0
M03160,DT-463,Whitefield,0.37884030532434415,Low,0
M03192,DT-463,Whitefield,0.4244817765629423,Low,0
M03168,DT-463,Whitefield,0.38614959846191754,Low,0
M03170,DT-463,Whitefield,0.4437615565335613,Low,0
M03193,DT-463,Whitefield,0.39116093910878724,Low,0
M03188,DT-463,Whitefield,0.46223551805160523,Low,0
M03184,DT-463,Whitefield,0.3950716253678982,Low,0
M03172,DT-463,Whitefield,0.39645773901656717,Low,0
M03169,DT-463,Whitefield,0.4048814952763242,Low,0
M03167,DT-463,Whitefield,0.3892958526540757,Low,0
M03180,DT-463,Whitefield,0.5592078454425286,Medium,0
M03174,DT-463,Whitefield,0.43679847572267216,Low,0
M03166,DT-463,Whitefield,0.4140937960996838,Low,0
M03164,DT-463,Whitefield,0.5074163364600759,Low,0
M03176,DT-463,Whitefield,0.5328843135406529,Low,0
M03181,DT-463,Whitefield,0.433307929800301,Low,0
M03196,DT-463,Whitefield,0.38805280070346637,Low,0
M03191,DT-463,Whitefield,0.4289071869418427,Low,0
M03178,DT-463,Whitefield,0.4368098407816637,Low,0
M03183,DT-463,Whitefield,0.39271849753916505,Low,0
M03190,DT-463,Whitefield,0.4085260239492881,Low,0
M03187,DT-463,Whitefield,0.38786686511733637,Low,0
M03165,DT-463,Whitefield,0.39422370979257615,Low,0
M03154,DT-463,Whitefield,0.4576586242392827,Low,0
M03152,DT-463,Whitefield,0.43601958341488334,Low,0
M03197,DT-463,Whitefield,0.4151064615966273,Low,0
M03198,DT-463,Whitefield,0.38792259346170893,Low,0
M03175,DT-463,Whitefield,0.4493398833750014,Low,0
M03173,DT-463,Whitefield,0.381578885305536,Low,0
H83189,DT-463,Whitefield,0.7419690861007469,High,1
H83182,DT-463,Whitefield,0.7289768422055848,High,1
M03670,DT-473,Whitefield,0.40029956051459153,Low,0
M03656,DT-473,Whitefield,0.3756033676458307,Low,0
M03654,DT-473,Whitefield,0.4273843844922544,Low,0
M03688,DT-473,Whitefield,0.38257175829642,Low,0
M03691,DT-473,Whitefield,0.40828691186931365,Low,0
M03696,DT-473,Whitefield,0.3966911394479888,Low,0
M03667,DT-473,Whitefield,0.39338919443399384,Low,0
M03681,DT-473,Whitefield,0.39402311395358375,Low,0
M03699,DT-473,Whitefield,0.46415561102212766,Low,0
M03663,DT-473,Whitefield,0.3845718547552921,Low,0
M03661,DT-473,Whitefield,0.42541417170456736,Low,0
M03686,DT-473,Whitefield,0.3809636086078529,Low,0
M03690,DT-473,Whitefield,0.45816848130790416,Low,0
M03678,DT-473,Whitefield,0.44024915720074737,Low,0
M03694,DT-473,Whitefield,0.40241468059819413,Low,0
M03698,DT-473,Whitefield,0.43678213504197483,Low,0
M03697,DT-473,Whitefield,0.4162514171520239,Low,0
M03689,DT-473,Whitefield,0.4497458741336098,Low,0
M03685,DT-473,Whitefield,0.414019250076673,Low,0
M03684,DT-473,Whitefield,0.41207134539668727,Low,0
M03668,DT-473,Whitefield,0.5333092185874974,Low,0
M03665,DT-473,Whitefield,0.4704491344503068,Low,0
M03651,DT-473,Whitefield,0.5097828367008838,Low,0
M03682,DT-473,Whitefield,0.46195326675029286,Low,0
M03676,DT-473,Whitefield,0.3952785208806873,Low,0
M03662,DT-473,Whitefield,0.4738908905565992,Low,0
M03650,DT-473,Whitefield,0.40197648761505345,Low,0
M03658,DT-473,Whitefield,0.37920779772734536,Low,0
M03672,DT-473,Whitefield,0.38110654865191557,Low,0
M03675,DT-473,Whitefield,0.49071367472047517,Low,0
M03692,DT-473,Whitefield,0.39113913538388073,Low,0
M03693,DT-473,Whitefield,0.39721111810280957,Low,0
M03687,DT-473,Whitefield,0.4126720330776507,Low,0
M03679,DT-473,Whitefield,0.41568013643841034,Low,0
M03674,DT-473,Whitefield,0.4309286342517292,Low,0
M03680,DT-473,Whitefield,0.39046234445952543,Low,0
M03653,DT-473,Whitefield,0.42729338484404733,Low,0
M03695,DT-473,Whitefield,0.38892366508266785,Low,0
M03659,DT-473,Whitefield,0.3798575649676227,Low,0
M03657,DT-473,Whitefield,0.40546427543648716,Low,0
M03683,DT-473,Whitefield,0.4091903660067114,Low,0
M03677,DT-473,Whitefield,0.37895905517844436,Low,0
M03669,DT-473,Whitefield,0.45417601587897694,Low,0
M03666,DT-473,Whitefield,0.48846927691977376,Low,0
M03652,DT-473,Whitefield,0.40857013497106776,Low,0
M03664,DT-473,Whitefield,0.37598024746719233,Low,0
M03660,DT-473,Whitefield,0.5015395658185908,Low,0
M03655,DT-473,Whitefield,0.39388028384419593,Low,0
H83671,DT-473,Whitefield,0.6668893906846861,Medium,1
H83673,DT-473,Whitefield,0.6700526700557833,Medium,1
M03064,DT-461,Whitefield,0.4153973871154585,Low,0
M03059,DT-461,Whitefield,0.4363328754844866,Low,0
M03089,DT-461,Whitefield,0.4809039997791515,Low,0
M03055,DT-461,Whitefield,0.4316001078456917,Low,0
M03053,DT-461,Whitefield,0.41385585259386376,Low,0
M03079,DT-461,Whitefield,0.42159349336826774,Low,0
M03077,DT-461,Whitefield,0.5028558575408639,Low,0
M03063,DT-461,Whitefield,0.40170424495331053,Low,0
M03091,DT-461,Whitefield,0.39178124857046637,Low,0
M03080,DT-461,Whitefield,0.39010022717150883,Low,0
M03078,DT-461,Whitefield,0.440292291387519,Low,0
M03070,DT-461,Whitefield,0.4630476422496318,Low,0
M03061,DT-461,Whitefield,0.398603433741066,Low,0
M03096,DT-461,Whitefield,0.41724500702468326,Low,0
M03093,DT-461,Whitefield,0.4724246868972596,Low,0
M03058,DT-461,Whitefield,0.48963945529009933,Low,0
M03084,DT-461,Whitefield,0.4060340421215236,Low,0
M03097,DT-461,Whitefield,0.4432258743854293,Low,0
M03081,DT-461,Whitefield,0.4632761453071471,Low,0
M03082,DT-461,Whitefield,0.43420514772278335,Low,0
M03050,DT-461,Whitefield,0.4265037057019337,Low,0
M03056,DT-461,Whitefield,0.42167551142062987,Low,0
M03071,DT-461,Whitefield,0.5234675559897287,Low,0
M03083,DT-461,Whitefield,0.3884898268843405,Low,0
M03072,DT-461,Whitefield,0.4120536231697667,Low,0
M03052,DT-461,Whitefield,0.45218369254771174,Low,0
M03066,DT-461,Whitefield,0.4415137831843397,Low,0
M03098,DT-461,Whitefield,0.424726616097249,Low,0
M03062,DT-461,Whitefield,0.4652042044900068,Low,0
M03060,DT-461,Whitefield,0.3847809098603228,Low,0
M03051,DT-461,Whitefield,0.4233695414197122,Low,0
M03087,DT-461,Whitefield,0.49288946253918914,Low,0
M03090,DT-461,Whitefield,0.4590806386708694,Low,0
M03086,DT-461,Whitefield,0.43484406002767073,Low,0
M03085,DT-461,Whitefield,0.40023873968545887,Low,0
M03099,DT-461,Whitefield,0.4147401365878708,Low,0
M03088,DT-461,Whitefield,0.5572981663304069,Medium,0
M03094,DT-461,Whitefield,0.39817201336962593,Low,0
M03054,DT-461,Whitefield,0.424664393576752,Low,0
M03067,DT-461,Whitefield,0.4380523797731073,Low,0
M03092,DT-461,Whitefield,0.475466706083033,Low,0
M03073,DT-461,Whitefield,0.4058841400462199,Low,0
M03069,DT-461,Whitefield,0.4658866008179426,Low,0
M03065,DT-461,Whitefield,0.4224020592492911,Low,0
M03057,DT-461,Whitefield,0.4351731887745839,Low,0
M03095,DT-461,Whitefield,0.4712035219943139,Low,0
M03068,DT-461,Whitefield,0.4863169958724276,Low,0
M03076,DT-461,Whitefield,0.47645335566295677,Low,0
H83075,DT-461,Whitefield,0.7398757715817265,High,1
H83074,DT-461,Whitefield,0.7096002169741388,High,1
M03125,DT-462,Whitefield,0.4782946338400803,Low,0
M03137,DT-462,Whitefield,0.49644801718549736,Low,0
M03146,DT-462,Whitefield,0.4176648475273199,Low,0
M03111,DT-462,Whitefield,0.44446038195865684,Low,0
M03115,DT-462,Whitefield,0.4077534430785475,Low,0
M03139,DT-462,Whitefield,0.44829586511033154,Low,0
M03128,DT-462,Whitefield,0.5040581636551297,Low,0
M03136,DT-462,Whitefield,0.41871066502142296,Low,0
M03105,DT-462,Whitefield,0.4696690479051273,Low,0
